Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones
CHRYSLER / DODGE,ATOS,2009,L4 1.1,Estándar,63518,Con clima,16 1/8,15 5/8,
,,,,,,,,,
CHRYSLER / DODGE,ATTITUDE,2006,L4 1.4 1.6,Automática,412896,Con clima,14 5/8,25 1/2,
CHRYSLER / DODGE,ATTITUDE,2007,L4 1.4 1.6,Automática,412896,Con clima,14 5/8,25 1/2,
CHRYSLER / DODGE,ATTITUDE,2008,L4 1.4 1.6,Automática,412896,Con clima,14 5/8,25 1/2,
CHRYSLER / DODGE,ATTITUDE,2009,L4 1.4 1.6,Automática,412896,Con clima,14 5/8,25 1/2,
CHRYSLER / DODGE,ATTITUDE,2010,L4 1.4 1.6,Automática,412896,Con clima,14 5/8,25 1/2,
CHRYSLER / DODGE,ATTITUDE,2011,L4 1.4 1.6,Automática,412896,Con clima,14 5/8,25 1/2,
CHRYSLER / DODGE,ATTITUDE,2012,L4 1.4 1.6,Automática,25310-1R050,Con clima,19 11/16,15,
CHRYSLER / DODGE,ATTITUDE,2012,L4 1.4 1.6,Estándar,25310-1R000,Con clima,19 11/16,15,
CHRYSLER / DODGE,ATTITUDE,2013,L4 1.4 1.6,Automática,25310-1R050,Con clima,19 11/16,15,
CHRYSLER / DODGE,ATTITUDE,2013,L4 1.4 1.6,Estándar,25310-1R000,Con clima,19 11/16,15,
CHRYSLER / DODGE,ATTITUDE,2014,L4 1.4 1.6,Automática,25310-1R050,Con clima,19 11/16,15,
CHRYSLER / DODGE,ATTITUDE,2014,L4 1.4 1.6,Estándar,25310-1R000,Con clima,19 11/16,15,
CHRYSLER / DODGE,ATTITUDE,2015,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2015,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
CHRYSLER / DODGE,ATTITUDE,2016,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2016,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
CHRYSLER / DODGE,ATTITUDE,2017,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2017,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
CHRYSLER / DODGE,ATTITUDE,2018,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2018,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
CHRYSLER / DODGE,ATTITUDE,2019,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2019,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
CHRYSLER / DODGE,ATTITUDE,2020,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2020,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
CHRYSLER / DODGE,ATTITUDE,2021,L3 1.2,Automática,1350A670,Con clima,14 3/4,18 13/16,
CHRYSLER / DODGE,ATTITUDE,2021,L3 1.2,Estándar,1350A843,Con clima,14 3/4,15 3/4,
,,,,,,,,,
CHRYSLER / DODGE,AVENGER,2008,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2009,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2010,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2011,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2012,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2013,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2014,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,AVENGER,2015,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
,,,,,,,,,
CHRYSLER / DODGE,CALIBER,2007,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CALIBER,2008,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CALIBER,2009,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CALIBER,2010,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CALIBER,2011,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CALIBER,2012,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
,,,,,,,,,
CHRYSLER / DODGE,CHALLENGER,2008,V8 6.1,Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHALLENGER,2009,"V6 3.6, V8 5.7 6.1",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2010,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2011,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2012,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2013,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2014,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2015,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2016,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2017,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2018,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2019,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHALLENGER,2020,"V6 3.6, V8 5.7 6.1 6.2 6.4",Automática,438330,Con clima,24 5/16,14 7/16,
,,,,,,,,,
CHRYSLER / DODGE,CHARGER,2005,"V6 3.5, V8 5.7",Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHARGER,2006,"V6 3.5, V8 5.7",Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHARGER,2007,"V6 3.5, V8 5.7",Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHARGER,2008,"V6 3.5, V8 5.7",Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHARGER,2009,"V6 3.5, V8 5.7",Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHARGER,2010,"V6 3.5, V8 5.7",Automática,433899,Con clima,24 5/16,14 7/8,
CHRYSLER / DODGE,CHARGER,2011,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2012,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2013,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2014,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2015,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2016,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2017,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2018,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2019,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
CHRYSLER / DODGE,CHARGER,2020,"V6 3.6, V8 5.7",Automática,438330,Con clima,24 5/16,14 7/16,
,,,,,,,,,
CHRYSLER / DODGE,CIRRUS,1995,L4 2.4,Automática,63305,Con clima,24 1/2,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,1996,L4 2.4,Automática,63305,Con clima,24 1/2,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,1997,L4 2.4,Automática,63305,Con clima,24 1/2,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,1998,L4 2.4,Automática,63305,Con clima,24 1/2,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,1999,L4 2.4,Automática,63305,Con clima,24 1/2,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2000,L4 2.4,Automática,63305,Con clima,24 1/2,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2001,L4 2.4,Automática,732806,Con clima,26 3/4,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2002,L4 2.4,Automática,732806,Con clima,26 3/4,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2003,L4 2.4,Automática,732806,Con clima,26 3/4,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2004,L4 2.4,Automática,732806,Con clima,26 3/4,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2005,L4 2.4,Automática,732806,Con clima,26 3/4,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2006,L4 2.4,Automática,732806,Con clima,26 3/4,14 7/8,TURBO
CHRYSLER / DODGE,CIRRUS,2007,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CIRRUS,2008,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CIRRUS,2009,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CIRRUS,2010,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
CHRYSLER / DODGE,CIRRUS,2011,L4 2.4,Automática,438144,Con clima,27 5/8,16 1/16,
,,,,,,,,,
CHRYSLER / DODGE,CONCORDE,1993,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,CONCORDE,1994,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,CONCORDE,1995,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,CONCORDE,1996,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,CONCORDE,1997,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,CONCORDE,1998,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,CONCORDE,1999,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,CONCORDE,2000,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,CONCORDE,2001,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,CONCORDE,2002,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,CONCORDE,2003,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,CONCORDE,2004,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
,,,,,,,,,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1984,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1984,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1984,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1985,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1985,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1985,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1986,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1986,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1986,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1987,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1987,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1987,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1988,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1988,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1988,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1989,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1989,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1989,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1990,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1990,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1990,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1991,L6 225,Estándar,63088,Con clima,18 3/32,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1991,V8 360,Estándar,63086,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1991,V8 360,Automática,63087,Con clima,21,25 5/8,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1992,"V6 3.9, V8 5.2",Automática,431265,Con clima,17 1/2,25 1/2,
CHRYSLER / DODGE,D-150 /D-250 /D-350,1993,"V6 3.9, V8 5.2",Automática,431265,Con clima,17 1/2,25 1/2,
,,,,,,,,,
CHRYSLER / DODGE,DAKOTA,1987,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1988,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1989,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1990,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1991,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1992,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1992,"V6 3.9, V8 5.2",Automática,431336,Con clima,17 1/2,25 9/16,
CHRYSLER / DODGE,DAKOTA,1993,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1993,"V6 3.9, V8 5.2",Automática,431336,Con clima,17 1/2,25 9/16,
CHRYSLER / DODGE,DAKOTA,1994,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1994,"V6 3.9, V8 5.2",Automática,431336,Con clima,17 1/2,25 9/16,
CHRYSLER / DODGE,DAKOTA,1995,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1995,"V6 3.9, V8 5.2",Automática,431336,Con clima,17 1/2,25 9/16,
CHRYSLER / DODGE,DAKOTA,1996,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1996,"V6 3.9, V8 5.2",Automática,431336,Con clima,17 1/2,25 9/16,
CHRYSLER / DODGE,DAKOTA,1997,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1997,"V6 3.9, V8 5.2",Automática,431408,Con clima,22,22 3/8,
CHRYSLER / DODGE,DAKOTA,1998,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1998,"V6 3.9, V8 5.2",Automática,431408,Con clima,22,22 3/8,
CHRYSLER / DODGE,DAKOTA,1999,"L4 2.2 2.5, V6 3.8,V8 5.2",Automática,433981,Con clima,17 1/2,21 7/8,
CHRYSLER / DODGE,DAKOTA,1999,"V6 3.9, V8 5.2",Automática,431408,Con clima,22,22 3/8,
CHRYSLER / DODGE,DAKOTA,2000,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DAKOTA,2001,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DAKOTA,2002,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DAKOTA,2003,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DAKOTA,2004,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2005,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2006,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2007,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2008,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2009,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2010,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2011,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
CHRYSLER / DODGE,DAKOTA,2012,V6 3.7,Automática,434015,Con clima,17 11/16,21 7/8,
,,,,,,,,,
CHRYSLER / DODGE,DART,1982,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1983,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1985,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1986,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1987,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1988,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1989,L4 2.5 2.5,Automática,63189,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,1984,L4 2.5 2.5,Estándar,63188,Con clima,22 3/8,15 3/8,
CHRYSLER / DODGE,DART,2013,L4 2.4,Automática,55111483,Con clima,26 9/16,16 7/16,
CHRYSLER / DODGE,DART,2014,L4 2.4,Automática,55111483,Con clima,26 9/16,16 7/16,
CHRYSLER / DODGE,DART,2015,L4 2.4,Automática,55111483,Con clima,26 9/16,16 7/16,
CHRYSLER / DODGE,DART,2016,L4 2.4,Automática,55111483,Con clima,26 9/16,16 7/16,
,,,,,,,,,
CHRYSLER / DODGE,DURANGO,1997,"V6 3.9, V8 5.2",Automática,431408,Con clima,22,22 3/8,
CHRYSLER / DODGE,DURANGO,1998,"V6 3.9, V8 5.2",Automática,431408,Con clima,22,22 3/8,
CHRYSLER / DODGE,DURANGO,1999,"V6 3.9, V8 5.2",Automática,431408,Con clima,22,22 3/8,
CHRYSLER / DODGE,DURANGO,2000,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DURANGO,2001,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DURANGO,2002,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DURANGO,2003,"V6 3.9, V8 5.2",Automática,431418,Con clima,23 7/16,18 11/16,
CHRYSLER / DODGE,DURANGO,2004,V8 5.7,Automática,433850,Con clima,24 1/8,18 7/8,
CHRYSLER / DODGE,DURANGO,2005,V8 5.7,Automática,433850,Con clima,24 1/8,18 7/8,
CHRYSLER / DODGE,DURANGO,2006,V8 5.7,Automática,433850,Con clima,24 1/8,18 7/8,
CHRYSLER / DODGE,DURANGO,2007,V8 5.7,Automática,433850,Con clima,24 1/8,18 7/8,
CHRYSLER / DODGE,DURANGO,2008,V8 5.7,Automática,433850,Con clima,24 1/8,18 7/8,
CHRYSLER / DODGE,DURANGO,2009,V8 5.7,Automática,433850,Con clima,24 1/8,18 7/8,
CHRYSLER / DODGE,DURANGO,2011,"V6 3.6, V8 5.7",Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2012,"V6 3.6, V8 5.7",Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2013,"V6 3.6, V8 5.7",Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2014,"V6 3.6, V8 5.7",Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2015,"V6 3.6, V8 5.7",Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2016,V8 5.7,Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2017,V8 5.7,Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2018,V8 5.7,Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2019,V8 5.7,Automática,4113204,Con clima,25 1/16,20 9/16,
CHRYSLER / DODGE,DURANGO,2020,V8 5.7,Automática,4113204,Con clima,25 1/16,20 9/16,
,,,,,,,,,
CHRYSLER / DODGE,INTREPID,1993,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,INTREPID,1994,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,INTREPID,1995,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,INTREPID,1996,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,INTREPID,1997,V6 3.5,Automática,431337,Con clima,25,14 7/8,
CHRYSLER / DODGE,INTREPID,1998,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,INTREPID,1999,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,INTREPID,2000,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,INTREPID,2001,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,INTREPID,2002,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,INTREPID,2003,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
CHRYSLER / DODGE,INTREPID,2004,V6 3.5,Automática,431409,Con clima,26 5/8,14 7/8,
,,,,,,,,,
CHRYSLER / DODGE,JOURNEY,2009,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2010,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2011,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2012,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2013,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2014,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2015,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2016,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2017,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2018,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2019,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
CHRYSLER / DODGE,JOURNEY,2020,"L4 2.4, V6 3.6",Automática,438325,Con clima,25 1/4,18 1/2,
,,,,,,,,,
CHRYSLER / DODGE,NEON,1995,L4 2.0,Automática,432602,Con clima,11 3/4,24 13/16,
CHRYSLER / DODGE,NEON,1995,L4 2.0,Automática,432362,Con clima,11 3/4,23 3/4,AMERICANO
CHRYSLER / DODGE,NEON,1996,L4 2.0,Automática,432602,Con clima,11 3/4,24 13/16,
CHRYSLER / DODGE,NEON,1996,L4 2.0,Automática,432362,Con clima,11 3/4,23 3/4,AMERICANO
CHRYSLER / DODGE,NEON,1997,L4 2.0,Automática,432602,Con clima,11 3/4,24 13/16,
CHRYSLER / DODGE,NEON,1997,L4 2.0,Automática,432362,Con clima,11 3/4,23 3/4,AMERICANO
CHRYSLER / DODGE,NEON,1998,L4 2.0,Automática,432602,Con clima,11 3/4,24 13/16,
CHRYSLER / DODGE,NEON,1998,L4 2.0,Automática,432362,Con clima,11 3/4,23 3/4,AMERICANO
