Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones,Identificador
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2009,"V8 4.8,5.3,6.0",Automática,432298,Con clima,34,17 1/2,,929
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2009,"V8 4.8,5.3,6.0",Automática,432306,Con clima,34,17 1/2,,930
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2009,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,931
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2010,"V6 4.3, V8 4.8,5.0",Automática,432407,Con clima,28 1/4,17 3/16,,932
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2010,"V6 4.3, V8 4.8,5.0",Automática,432295,Con clima,28 1/4,17 3/16,Con sensor,933
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2010,"V8 4.8,5.3,6.0",Automática,432298,Con clima,34,17 1/2,,934
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2010,"V8 4.8,5.3,6.0",Automática,432306,Con clima,34,17 1/2,,935
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2010,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,936
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2011,"V6 4.3, V8 4.8,5.0",Automática,432407,Con clima,28 1/4,17 3/16,,937
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2011,"V6 4.3, V8 4.8,5.0",Automática,432295,Con clima,28.25,17 3/16,Con sensor,938
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2011,"V8 4.8,5.3,6.0",Automática,432298,Con clima,34,17 1/2,,939
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2011,"V8 4.8,5.3,6.0",Automática,432306,Con clima,34,17 1/2,,940
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2011,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,941
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2012,"V6 4.3, V8 4.8,5.0",Automática,432407,Con clima,28 1/4,17 3/16,,942
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2012,"V6 4.3, V8 4.8,5.0",Automática,432295,Con clima,28.25,17 3/16,Con sensor,943
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2012,"V8 4.8,5.3,6.0",Automática,432298,Con clima,34,17 1/2,,944
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2012,"V8 4.8,5.3,6.0",Automática,432306,Con clima,34,17 1/2,,945
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2012,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,946
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2013,"V6 4.3, V8 4.8,5.0",Automática,432407,Con clima,28 1/4,17 3/16,,947
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2013,"V6 4.3, V8 4.8,5.0",Automática,432295,Con clima,28.25,17 3/16,Con sensor,948
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2013,"V8 4.8,5.3,6.0",Automática,432298,Con clima,34,17 1/2,,949
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2013,"V8 4.8,5.3,6.0",Automática,432306,Con clima,34,17 1/2,,950
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2013,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,951
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2014,"V6 4.3, V8 5.3 6.2",Automática,23445967,Con clima,34,16 3/4,,952
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2015,"V6 4.3, V8 5.3 6.2",Automática,23445967,Con clima,34,16 3/4,,953
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2016,"V6 4.3, V8 5.3 6.2",Automática,23445967,Con clima,34,16 3/4,,954
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2017,"V6 4.3, V8 5.3 6.2",Automática,23445967,Con clima,34,16 3/4,,955
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2018,"V6 4.3, V8 5.3 6.2",Automática,23445967,Con clima,34,16 3/4,,956
Chevrolet,"C-1500/2500, Silverado, Sierra, Pick Up",2019,"V6 4.3, V8 5.3 6.2",Automática,23445967,Con clima,34,16 3/4,,957
Chevrolet,"C3500, Silverado/Sierra 3500",1969,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,958
Chevrolet,"C3500, Silverado/Sierra 3500",1970,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,959
Chevrolet,"C3500, Silverado/Sierra 3500",1971,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,960
Chevrolet,"C3500, Silverado/Sierra 3500",1972,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,961
Chevrolet,"C3500, Silverado/Sierra 3500",1973,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,962
Chevrolet,"C3500, Silverado/Sierra 3500",1974,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,963
Chevrolet,"C3500, Silverado/Sierra 3500",1975,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,964
Chevrolet,"C3500, Silverado/Sierra 3500",1976,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,965
Chevrolet,"C3500, Silverado/Sierra 3500",1977,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,966
Chevrolet,"C3500, Silverado/Sierra 3500",1978,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,967
Chevrolet,"C3500, Silverado/Sierra 3500",1979,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,968
Chevrolet,"C3500, Silverado/Sierra 3500",1980,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,969
Chevrolet,"C3500, Silverado/Sierra 3500",1981,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,970
Chevrolet,"C3500, Silverado/Sierra 3500",1982,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,971
Chevrolet,"C3500, Silverado/Sierra 3500",1983,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,972
Chevrolet,"C3500, Silverado/Sierra 3500",1984,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,973
Chevrolet,"C3500, Silverado/Sierra 3500",1985,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,974
Chevrolet,"C3500, Silverado/Sierra 3500",1986,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,975
Chevrolet,"C3500, Silverado/Sierra 3500",1987,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,976
Chevrolet,"C3500, Silverado/Sierra 3500",1988,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,977
Chevrolet,"C3500, Silverado/Sierra 3500",1989,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,978
Chevrolet,"C3500, Silverado/Sierra 3500",1990,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,979
Chevrolet,"C3500, Silverado/Sierra 3500",1991,V8 350,Estándar,63064,Con clima,28 5/16,17 1/2,,980
Chevrolet,"C3500, Silverado/Sierra 3500",1992,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,981
Chevrolet,"C3500, Silverado/Sierra 3500",1992,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,982
Chevrolet,"C3500, Silverado/Sierra 3500",1992,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,983
Chevrolet,"C3500, Silverado/Sierra 3500",1993,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,984
Chevrolet,"C3500, Silverado/Sierra 3500",1993,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,985
Chevrolet,"C3500, Silverado/Sierra 3500",1993,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,986
Chevrolet,"C3500, Silverado/Sierra 3500",1994,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,987
Chevrolet,"C3500, Silverado/Sierra 3500",1994,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,988
Chevrolet,"C3500, Silverado/Sierra 3500",1994,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,989
Chevrolet,"C3500, Silverado/Sierra 3500",1995,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,990
Chevrolet,"C3500, Silverado/Sierra 3500",1995,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,991
Chevrolet,"C3500, Silverado/Sierra 3500",1995,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,992
Chevrolet,"C3500, Silverado/Sierra 3500",1996,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,993
Chevrolet,"C3500, Silverado/Sierra 3500",1996,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,994
Chevrolet,"C3500, Silverado/Sierra 3500",1996,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,995
Chevrolet,"C3500, Silverado/Sierra 3500",1997,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,996
Chevrolet,"C3500, Silverado/Sierra 3500",1997,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,997
Chevrolet,"C3500, Silverado/Sierra 3500",1997,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,998
Chevrolet,"C3500, Silverado/Sierra 3500",1998,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,999
Chevrolet,"C3500, Silverado/Sierra 3500",1998,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,1000
Chevrolet,"C3500, Silverado/Sierra 3500",1998,"V8 4.8,5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1001
Chevrolet,"C3500, Silverado/Sierra 3500",1999,V8 5.0 5.7,Automática,431333,Con clima,34,17 1/2,,1002
Chevrolet,"C3500, Silverado/Sierra 3500",1999,V8 5.0 5.7,Automática,432285,Con clima,34,17 1/2,,1003
Chevrolet,"C3500, Silverado/Sierra 3500",1999,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1004
Chevrolet,"C3500, Silverado/Sierra 3500",2000,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1005
Chevrolet,"C3500, Silverado/Sierra 3500",2001,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1006
Chevrolet,"C3500, Silverado/Sierra 3500",2002,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1007
Chevrolet,"C3500, Silverado/Sierra 3500",2003,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1008
Chevrolet,"C3500, Silverado/Sierra 3500",2004,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1009
Chevrolet,"C3500, Silverado/Sierra 3500",2005,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1010
Chevrolet,"C3500, Silverado/Sierra 3500",2006,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1011
Chevrolet,"C3500, Silverado/Sierra 3500",2007,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1012
Chevrolet,"C3500, Silverado/Sierra 3500",2008,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1013
Chevrolet,"C3500, Silverado/Sierra 3500",2009,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1014
Chevrolet,"C3500, Silverado/Sierra 3500",2010,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1015
Chevrolet,"C3500, Silverado/Sierra 3500",2011,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1016
Chevrolet,"C3500, Silverado/Sierra 3500",2011,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1017
Chevrolet,"C3500, Silverado/Sierra 3500",2012,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1018
Chevrolet,"C3500, Silverado/Sierra 3500",2012,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1019
Chevrolet,"C3500, Silverado/Sierra 3500",2013,"V8 5.3,6.0",Estándar,432305,Con clima,34,17 1/2,,1020
Chevrolet,"C3500, Silverado/Sierra 3500",2013,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1021
Chevrolet,"C3500, Silverado/Sierra 3500",2014,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1022
Chevrolet,"C3500, Silverado/Sierra 3500",2015,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1023
Chevrolet,"C3500, Silverado/Sierra 3500",2016,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1024
Chevrolet,"C3500, Silverado/Sierra 3500",2017,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1025
Chevrolet,"C3500, Silverado/Sierra 3500",2018,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1026
Chevrolet,"C3500, Silverado/Sierra 3500",2019,V8 6.0 6.6D,Automática,23447657,Con clima,34,23 1/4,,1027
Chevrolet,Camaro,1993,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1028
Chevrolet,Camaro,1994,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1029
Chevrolet,Camaro,1995,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1030
Chevrolet,Camaro,1996,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1031
Chevrolet,Camaro,1997,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1032
Chevrolet,Camaro,1998,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1033
Chevrolet,Camaro,1999,"V6 3.4, V8 5.7",Automática,432399,Con clima,34 3/4,17 1/4,,1034
Chevrolet,Camaro,2010,V6 3.2,Automática,92218353,Con clima,15 3/16,29 7/16,,1035
Chevrolet,Camaro,2010,V8 6.2,Automática,92218352,Con clima,15 3/16,29 7/16,,1036
Chevrolet,Camaro,2011,V6 3.2,Automática,92218353,Con clima,15 3/16,29 7/16,,1037
Chevrolet,Camaro,2011,V8 6.2,Automática,92218352,Con clima,15 3/16,29 7/16,,1038
Chevrolet,Camaro,2012,V8 6.2,Automática,22879423,Con clima,15 11/16,30 1/8,,1039
Chevrolet,Camaro,2013,V8 6.2,Automática,22879423,Con clima,15 11/16,30 1/8,,1040
Chevrolet,Camaro,2014,V8 6.2,Automática,22879423,Con clima,15 11/16,30 1/8,,1041
Chevrolet,Camaro,2014,V6 3.6,Automática,22879423,Con clima,15 11/16,30 1/8,,1042
Chevrolet,Camaro,2015,V8 6.2,Automática,22879423,Con clima,15 11/16,30 1/8,,1043
Chevrolet,Camaro,2015,V6 3.6,Automática,22879423,Con clima,15 11/16,30 1/8,,1044
Chevrolet,Captiva,2008,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1045
Chevrolet,Captiva,2009,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1046
Chevrolet,Captiva,2010,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1047
Chevrolet,Captiva,2011,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1048
Chevrolet,Captiva,2012,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1049
Chevrolet,Captiva,2013,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1050
Chevrolet,Captiva,2014,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1051
Chevrolet,Captiva,2015,"L4 2.4, V6 3.0 3.6",Automática,4113057,Con clima,26 3/4,20,,1052
Chevrolet,Cavalier,1988,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1053
Chevrolet,Cavalier,1989,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1054
Chevrolet,Cavalier,1990,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1055
Chevrolet,Cavalier,1991,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1056
Chevrolet,Cavalier,1992,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1057
Chevrolet,Cavalier,1993,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1058
Chevrolet,Cavalier,1994,V6 2.8 3.1,Automática,431134,Con clima,23 5/8,14 1/4,,1059
Chevrolet,Cavalier,1995,L4 2.2,Automática,432719,Con clima,26,15,,1060
Chevrolet,Cavalier,1995,L4 2.2,Estándar,431404,Con clima,26,15,,1061
Chevrolet,Cavalier,1996,L4 2.2,Automática,432719,Con clima,26,15,,1062
Chevrolet,Cavalier,1996,L4 2.2,Estándar,431404,Con clima,26,15,,1063
Chevrolet,Cavalier,1997,L4 2.2,Automática,432719,Con clima,26,15,,1064
Chevrolet,Cavalier,1997,L4 2.2,Estándar,431404,Con clima,26,15,,1065
Chevrolet,Cavalier,1998,L4 2.2,Automática,432719,Con clima,26,15,,1066
Chevrolet,Cavalier,1998,L4 2.2,Estándar,431404,Con clima,26,15,,1067
Chevrolet,Cavalier,1999,L4 2.2,Automática,432719,Con clima,26,15,,1068
Chevrolet,Cavalier,1999,L4 2.2,Estándar,431404,Con clima,26,15,,1069
Chevrolet,Cavalier,2000,L4 2.2,Automática,432719,Con clima,26,15,,1070
Chevrolet,Cavalier,200,L4 2.2,Estándar,431404,Con clima,26,15,,1071
Chevrolet,Cavalier,2001,L4 2.2,Automática,432719,Con clima,26,15,,1072
Chevrolet,Cavalier,2001,L4 2.2,Estándar,431404,Con clima,26,15,,1073
Chevrolet,Cavalier,2002,L4 2.2,Automática,432719,Con clima,26,15,,1074
Chevrolet,Cavalier,2002,L4 2.2,Estándar,431404,Con clima,26,15,,1075
Chevrolet,Cavalier,2003,L4 2.2,Automática,432658,Con clima,26,15,Ecotec,1076
Chevrolet,Cavalier,2004,L4 2.2,Automática,432658,Con clima,26,15,Ecotec,1077
Chevrolet,Cavalier,2005,L4 2.2,Automática,432658,Con clima,26,15,Ecotec,1078
Chevrolet,Cavalier,2018,L4 1.5,Automática,26209144,Con clima,26 1/4,14 7/8,,1079
Chevrolet,Cavalier,2019,L4 1.5,Automática,26209144,Con clima,26 1/4,14 7/8,,1080
Chevrolet,Cavalier,2020,L4 1.5,Automática,26209144,Con clima,26 1/4,14 7/8,,1081
Chevrolet,Cavalier,2021,L4 1.5,Automática,26209144,Con clima,26 1/4,14 7/8,,1082
Chevrolet,Celebrity / Chevelle / Nova / C-15,1976,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1083
Chevrolet,Celebrity / Chevelle / Nova / C-15,1977,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1084
Chevrolet,Celebrity / Chevelle / Nova / C-15,1978,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1085
Chevrolet,Celebrity / Chevelle / Nova / C-15,1979,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1086
Chevrolet,Celebrity / Chevelle / Nova / C-15,1980,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1087
Chevrolet,Celebrity / Chevelle / Nova / C-15,1981,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1088
Chevrolet,Celebrity / Chevelle / Nova / C-15,1982,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1089
Chevrolet,Celebrity / Chevelle / Nova / C-15,1983,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1090
Chevrolet,Celebrity / Chevelle / Nova / C-15,1984,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1091
Chevrolet,Celebrity / Chevelle / Nova / C-15,1985,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1092
Chevrolet,Celebrity / Chevelle / Nova / C-15,1986,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1093
Chevrolet,Celebrity / Chevelle / Nova / C-15,1987,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1094
Chevrolet,Celebrity / Chevelle / Nova / C-15,1988,"L6, V6, V8",Automática,63065,Con clima,26 1/3,17 1/2,,1095
Chevrolet,Century / Cutlass  ,1989,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1096
Chevrolet,Century / Cutlass  ,1990,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1097
Chevrolet,Century / Cutlass  ,1991,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1098
Chevrolet,Century / Cutlass  ,1992,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1099
Chevrolet,Century / Cutlass  ,1993,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1100
Chevrolet,Century / Cutlass  ,1994,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1101
Chevrolet,Century / Cutlass  ,1995,V6 3.1,Automática,432140,Con clima,26 1/4,17 1/4,,1102
Chevrolet,Chevy ,1994,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1103
Chevrolet,Chevy ,1994,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1104
Chevrolet,Chevy ,1994,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1105
Chevrolet,Chevy ,1995,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1106
Chevrolet,Chevy ,1995,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1107
Chevrolet,Chevy ,1995,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1108
Chevrolet,Chevy ,1996,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1109
Chevrolet,Chevy ,1996,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1110
Chevrolet,Chevy ,1996,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1111
Chevrolet,Chevy ,1997,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1112
Chevrolet,Chevy ,1997,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1113
Chevrolet,Chevy ,1997,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1114
Chevrolet,Chevy ,1998,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1115
Chevrolet,Chevy ,1998,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1116
Chevrolet,Chevy ,1998,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1117
Chevrolet,Chevy ,1999,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1118
Chevrolet,Chevy ,1999,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1119
Chevrolet,Chevy ,1999,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1120
Chevrolet,Chevy ,2000,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1121
Chevrolet,Chevy ,2000,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1122
Chevrolet,Chevy ,2000,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1123
Chevrolet,Chevy ,2001,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1124
Chevrolet,Chevy ,2001,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1125
Chevrolet,Chevy ,2001,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1126
Chevrolet,Chevy ,2002,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1127
Chevrolet,Chevy ,2002,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1128
Chevrolet,Chevy ,2002,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1129
Chevrolet,Chevy ,2003,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1130
Chevrolet,Chevy ,2003,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1131
Chevrolet,Chevy ,2003,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1132
Chevrolet,Chevy ,2004,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1133
Chevrolet,Chevy ,2004,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1134
Chevrolet,Chevy ,2004,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1135
Chevrolet,Chevy ,2005,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1136
Chevrolet,Chevy ,2005,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1137
Chevrolet,Chevy ,2005,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1138
Chevrolet,Chevy ,2006,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1139
Chevrolet,Chevy ,2006,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1140
Chevrolet,Chevy ,2006,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1141
Chevrolet,Chevy ,2007,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1142
Chevrolet,Chevy ,2007,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1143
Chevrolet,Chevy ,2007,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1144
Chevrolet,Chevy ,2008,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1145
Chevrolet,Chevy ,2008,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1146
Chevrolet,Chevy ,2008,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1147
Chevrolet,Chevy ,2009,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1148
Chevrolet,Chevy ,2009,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1149
Chevrolet,Chevy ,2009,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1150
Chevrolet,Chevy ,2010,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1151
Chevrolet,Chevy ,2010,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1152
Chevrolet,Chevy ,2010,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1153
Chevrolet,Chevy ,2011,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1154
Chevrolet,Chevy ,2011,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1155
Chevrolet,Chevy ,2011,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1156
Chevrolet,Chevy ,2012,L4 1.4 1.6,Estándar,M-516,Sin clima,20 7/8,10 3/4,,1157
Chevrolet,Chevy ,2012,L4 1.6,Estándar,M-514,Con clima,26 1/2,10 3/4,,1158
Chevrolet,Chevy ,2012,L4 1.6,Automática,63358,Con clima,26 1/2,10 3/4,,1159
Chevrolet,Colorado ,2004,"L4 2.8 2.9, L5 3.5 3.7",Automática,433859,Con clima,18 1/8,23 1/4,,1160
